rt,id,trialnumber
0.215264519858465,875094,37
0.192699403236475,875094,38
0.224381056303173,875094,39
0.245331384025121,875094,40
0.31250414992428,875094,41
0.215748185830307,875094,42
0.269408224556173,875094,43
0.227014493142633,875094,44
0.235012738652586,875094,45
0.252844678565452,875094,46
0.307966837201093,875094,47
0.23407106371269,875094,48
0.296991755873023,875094,49
0.25179652163024,875094,50
0.232640163798351,875094,51
0.305013520379362,875094,52
0.298521014779908,875094,53
0.353364775430236,875094,54
0.246341053962169,875094,55
0.241415439264529,875094,56
0.227659810103432,875094,57
0.237135995523204,875094,58
0.310658401233013,931658,9
0.315310731130012,931658,10
0.30732577830895,931658,11
0.237876095818137,931658,12
0.257796144383974,931658,13
0.268349523155848,931658,14
0.236495235849361,931658,15
0.2562780104181,931658,16
0.236047493859587,931658,17
0.2800143459026,931658,18
0.239169289789061,931658,19
0.241381487743638,931658,20
0.249717536560638,931658,21
0.255504831433427,931658,22
0.266581645193583,931658,23
0.337172278655999,931658,24
0.288724154710508,931658,25
0.252480966502844,931658,26
0.248857118582237,931658,27
0.278187025940497,931658,28
0.227595981043123,931658,29
0.265937614209179,931658,30
0.327011904877509,931658,31
0.249601217565214,931658,32
0.232013962946439,931658,33
0.252831634494214,931658,34
0.342406203541032,931658,35
0.243517137696472,931658,36
0.273132712050938,931658,37
0.23960976178023,931658,38
0.227721281040431,931658,39
0.233704008911445,931658,40
0.252680248495381,931658,41
0.289822770688261,931658,42
0.304895482358916,931658,43
0.270412045110788,931658,44
0.321944759987673,931658,45
0.246009441643764,931658,46
0.243214366702887,931658,47
0.283688228819301,931658,48
0.298228097506581,931658,49
0.259869357339994,931658,50
0.279940790902401,931658,51
0.261189064311111,931658,52
0.259718827343022,931658,53
0.282999722834575,931658,54
0.30560708034136,931658,55
0.268958486141855,931658,56
0.26322806826829,931658,57
0.286487580759058,931658,58
0.264911263018803,949951,9
0.310581842604734,949951,10
0.317544729237852,949951,11
0.272826937600257,949951,12
0.320463394085891,949951,13
0.279258264261443,949951,14
0.317501965240808,949951,15
0.259035017326823,949951,16
0.273369189571895,949951,17
0.158603017629503,949951,18
0.281209172157105,949951,19
0.344892938795965,949951,20
0.27138877467587,949951,21
0.247876096915206,949951,22
0.310283776621873,949951,23
0.340660554018541,949951,24
0.341387547978229,949951,25
0.266664171924276,949951,26
0.319719723123853,949951,27
0.335542948290822,949951,28
0.252535696668929,949951,29
0.322769245964082,949951,30
0.241307925261935,949951,31
0.32603344679228,949951,32
0.254531935564955,949951,33
0.300212779153298,949951,34
0.277563513347559,949951,35
0.277033664377086,949951,36
0.349612408546818,949951,37
0.275213187473128,949951,38
0.310449273612903,949951,39
0.270161438740615,949951,40
0.267019116905431,949951,41
0.275007490485223,949951,42
0.327588784710315,949951,43
0.324647027862738,949951,44
0.264949324015106,949951,45
0.379794180953468,949951,46
0.327013604739477,949951,47
0.264496021038212,949951,48
0.361727112907829,949951,49
0.274534089508961,949951,50
0.243737794135086,949951,51
0.289278370732063,949951,52
0.277168799371793,949951,53
0.354756528275175,949951,54
0.284764169970003,949951,55
0.279655544240086,949951,56
0.306598347815452,949951,57
0.351290908458395,949951,58
0.632248499896377,Caro,9
0.569666599854827,Caro,10
0.532821299973875,Caro,11
0.466342800296843,Caro,12
0.533667099662125,Caro,13
0.487850999925286,Caro,14
0.391713500022888,Caro,15
0.567898800596595,Caro,16
0.353115399833769,Caro,17
0.488237500190735,Caro,18
0.391043199691921,Caro,19
0.705797500442713,Caro,20
0.547123000025749,Caro,21
0.695845500100404,Caro,22
0.521755700465292,Caro,23
0.475828800350428,Caro,24
0.413347400259227,Caro,25
0.474882500246167,Caro,26
0.375927500426769,Caro,27
0.510878199711442,Caro,28
0.445945900399238,Caro,29
0.429189400281757,Caro,30
0.542340300045907,Caro,31
0.591815700288862,Caro,32
0.392099600285292,Caro,33
0.577343800105155,Caro,34
0.493750599678606,Caro,35
0.513732000254095,Caro,36
0.521912100259215,Caro,37
0.435100000817329,Caro,38
0.533861099742353,Caro,39
0.359226699918509,Caro,40
0.396521899849176,Caro,41
0.594114799983799,Caro,42
4.11709140101448,Caro,43
0.366294699721038,Caro,44
0.529369900003076,Caro,45
0.714814600069076,Caro,46
0.408001599833369,Caro,47
0.377216099761426,Caro,48
0.472211599815637,Caro,49
0.881560700014234,Caro,50
1.3961329003796,Caro,51
0.312586999963969,Caro,52
0.551025500055403,Caro,53
0.437021099962294,Caro,54
3.24757880112156,Caro,55
0.378350500017405,Caro,56
0.57428240031004,Caro,57
0.358015600126237,Caro,58
0.310500132558445,K100111,9
0.302738868644155,K100111,10
0.458021862921669,K100111,11
0.263143555082934,K100111,12
0.349795241123502,K100111,13
0.362708299981023,K100111,14
0.275191066950356,K100111,15
0.309570439569143,K100111,16
0.410191459453927,K100111,17
0.307142719597323,K100111,18
0.317453152481903,K100111,19
0.500762906447562,K100111,20
0.303568064637147,K100111,21
0.347343145151171,K100111,22
0.317605820480821,K100111,23
0.345734359167182,K100111,24
0.333773230298902,K100111,25
0.337292719263132,K100111,26
0.405711060502654,K100111,27
0.503610997418946,K100111,28
0.34723452515027,K100111,29
0.368399778919411,K100111,30
0.275137183949482,K100111,31
0.383618251747976,K100111,32
0.401855873546083,K100111,33
0.361563075992308,K100111,34
0.338876702244306,K100111,35
0.388390729696766,K100111,36
0.267407994037058,K100111,37
0.322521985423009,K100111,38
0.362604382980862,K100111,39
0.316727444489516,K100111,40
0.339030225242823,K100111,41
0.334219260295868,K100111,42
0.296980250706838,K100111,43
0.294341702736347,K100111,44
0.300505297669588,K100111,45
0.370748385890693,K100111,46
0.307262459593403,K100111,47
0.342952552196948,K100111,48
0.376758884825904,K100111,49
0.354280772073253,K100111,50
0.312439057535812,K100111,51
0.336817181267179,K100111,52
0.367923813921152,K100111,53
0.32632115238448,K100111,54
0.369917905900365,K100111,55
0.329235528350182,K100111,56
0.340275089229181,K100111,57
0.276915744931102,K100111,58
0.299700476567523,K100592,9
0.29655859659033,K100592,10
0.302823542544502,K100592,11
0.27507945376783,K100592,12
0.266480440837768,K100592,13
0.417832555609493,K100592,14
0.340619342234277,K100592,15
0.323649249370646,K100592,16
0.264295620851044,K100592,17
0.257538887908595,K100592,18
0.318581271414587,K100592,19
0.261572400875593,K100592,20
0.270830836801906,K100592,21
0.280073021724093,K100592,22
0.296753172591707,K100592,23
0.2797048227294,K100592,24
0.282819334704982,K100592,25
0.342700672219507,K100592,26
0.322060989390593,K100592,27
0.29426216261345,K100592,28
0.262289127866097,K100592,29
0.366661418025615,K100592,30
0.276360239753558,K100592,31
0.274915239766415,K100592,32
0.279895123730967,K100592,33
0.300662670557358,K100592,34
0.263136713863787,K100592,35
0.312536988461943,K100592,36
0.326103055351268,K100592,37
0.266485571835801,K100592,38
0.248160712984827,K100592,39
0.390425875826622,K100592,40
0.305792228515202,K100592,41
0.242463246031548,K100592,42
0.234363719097018,K100592,43
0.342947848217591,K100592,44
0.288517655659234,K100592,45
0.26685890283261,K100592,46
0.317047749424091,K100592,47
0.250185166969459,K100592,48
0.32426719036448,K100592,49
0.336229175271001,K100592,50
0.284126633694541,K100592,51
0.364911937034776,K100592,52
0.264692044849653,K100592,53
0.299788144566264,K100592,54
0.300240588563611,K100592,55
0.258610128901637,K100592,56
0.297086305588891,K100592,57
0.275130770765827,K100592,58
0.720771180040174,K100784,9
0.503850756134852,K100784,10
0.450968597644533,K100784,11
0.516887193007278,K100784,12
0.548630257701006,K100784,13
0.498165596191029,K100784,14
0.722541645023739,K100784,15
0.494625095225274,K100784,16
0.720322149043568,K100784,17
0.489908132269193,K100784,18
0.418521623958441,K100784,19
0.520923339970977,K100784,20
0.495034783218216,K100784,21
0.45333349462453,K100784,22
0.434391231805421,K100784,23
0.548069610707898,K100784,24
0.437644353774886,K100784,25
0.547263492715501,K100784,26
0.393634192198078,K100784,27
0.475837213405612,K100784,28
0.556209044629213,K100784,29
0.780144187468977,K100784,30
0.490216039268489,K100784,31
0.443026309723791,K100784,32
0.515573029020743,K100784,33
0.411993570021878,K100784,34
0.397413321163185,K100784,35
0.521074726968436,K100784,36
0.552632192662713,K100784,37
0.493330175235315,K100784,38
0.610737221102681,K100784,39
0.532114044861373,K100784,40
0.396726090169977,K100784,41
0.51010597007371,K100784,42
0.517259247004404,K100784,43
0.50451403912848,K100784,44
0.485974621307832,K100784,45
0.389939736234737,K100784,46
0.600280361202749,K100784,47
0.45634414059532,K100784,48
0.488821049279068,K100784,49
0.565056664545409,K100784,50
0.593380251269991,K100784,51
0.59203144928324,K100784,52
0.444330210708358,K100784,53
0.534425485842803,K100784,54
0.59018871130138,K100784,55
0.50434682813102,K100784,56
0.496112456208721,K100784,57
0.537590511807139,K100784,58
0.310750431082852,K100926,9
0.357673981285188,K100926,10
0.234280762018898,K100926,11
0.317493139824364,K100926,12
0.328632911401655,K100926,13
0.291205687834008,K100926,14
0.415042805088888,K100926,15
0.258558273086237,K100926,16
0.255592970202997,K100926,17
